"Freq [GHz]","ReflectanceTE []"
38.16,0.999473910335211
38.17,0.999473064859461
38.18,0.99947221812472
38.19,0.999471370146759
38.2,0.999470520941494
38.21,0.999469670524838
38.22,0.999468818912827
38.23,0.999467966121473
38.24,0.999467112166916
38.25,0.999466257065319
38.26,0.999465400832915
38.27,0.999464543486018
38.28,0.999463685040884
38.29,0.999462825513944
38.3,0.999461964921604
38.31,0.999461103280339
38.32,0.999460240606693
38.33,0.99945937691716
38.34,0.999458512228377
38.35,0.999457646556971
38.36,0.99945677991961
38.37,0.999455912333005
38.38,0.999455043813891
38.39,0.999454174379021
38.4,0.999453304045218
38.41,0.999452432829285
38.42,0.999451560748071
38.43,0.999450687818482
38.44,0.99944981405737
38.45,0.999448939481693
38.46,0.999448064108349
38.47,0.999447187954313
38.48,0.999446311036546
38.49,0.999445433372
38.5,0.999444554977714
38.51,0.999443675870635
38.52,0.999442796067792
38.53,0.999441915586206
38.54,0.999441034442866
38.55,0.999440152654819
38.56,0.999439270239036
38.57,0.99943838721258
38.58,0.999437503592405
38.59,0.999436619395563
38.6,0.999435734638994
38.61,0.999434849339756
38.62,0.999433963514773
38.63,0.999433077181016
38.64,0.999432190355448
38.65,0.999431303054961
38.66,0.999430415296514
38.67,0.999429527096951
38.68,0.999428638473165
38.69,0.999427749442004
38.7,0.999426860020243
38.71,0.99942597022472
38.72,0.999425080072179
38.73,0.999424189579336
38.74,0.999423298762883
38.75,0.999422407639477
38.76,0.999421516225743
38.77,0.999420624538255
38.78,0.999419732593566
38.79,0.999418840408151
38.8,0.999417947998456
38.81,0.999417055380928
38.82,0.999416162571874
38.83,0.999415269587631
38.84,0.99941437644443
38.85,0.999413483158472
38.86,0.999412589745935
38.87,0.999411696222836
38.88,0.999410802605255
38.89,0.999409908909153
38.9,0.99940901515039
38.91,0.999408121344848
38.92,0.99940722750826
38.93,0.99940633365637
38.94,0.999405439804751
38.95,0.999404545968998
38.96,0.999403652164574
38.97,0.999402758406893
38.98,0.99940186471129
38.99,0.999400971093011
39,0.999400077567229
39.01,0.999399184149001
39.02,0.999398290853363
39.03,0.999397397695193
39.04,0.999396504689357
39.05,0.999395611850568
39.06,0.99939471919344
39.07,0.999393826732579
39.08,0.999392934482389
39.09,0.999392042457265
39.1,0.999391150671418
39.11,0.999390259139053
39.12,0.9993893678742
39.13,0.999388476890822
39.14,0.999387586202748
39.15,0.999386695823726
39.16,0.999385805767361
39.17,0.999384916047214
39.18,0.999384026676646
39.19,0.999383137668964
39.2,0.999382249037348
39.21,0.999381360794867
39.22,0.999380472954415
39.23,0.999379585528842
39.24,0.999378698530853
39.25,0.999377811972981
39.26,0.999376925867693
39.27,0.999376040227319
39.28,0.999375155064022
39.29,0.999374270389861
39.3,0.999373386216791
39.31,0.999372502556554
39.32,0.999371619420856
39.33,0.999370736821198
39.34,0.999369854768955
39.35,0.999368973275363
39.36,0.999368092351551
39.37,0.999367212008458
39.38,0.999366332256895
39.39,0.999365453107533
39.4,0.99936457457089
39.41,0.999363696657328
39.42,0.999362819377076
39.43,0.999361942740203
39.44,0.999361066756632
39.45,0.999360191436117
39.46,0.99935931678824
39.47,0.999358442822478
39.48,0.9993575695481
39.49,0.999356696974258
39.5,0.999355825109879
39.51,0.999354953963799
39.52,0.999354083544633
39.53,0.99935321386086
39.54,0.999352344920779
39.55,0.999351476732528
39.56,0.999350609304099
39.57,0.999349742643249
39.58,0.999348876757606
39.59,0.99934801165464
39.6,0.999347147341604
39.61,0.9993462838256
39.62,0.999345421113552
39.63,0.999344559212193
39.64,0.999343698128084
39.65,0.999342837867615
39.66,0.99934197843695
39.67,0.99934111984215
39.68,0.999340262088993
39.69,0.999339405183172
39.7,0.999338549130106
39.71,0.999337693935075
39.72,0.999336839603156
39.73,0.999335986139229
39.74,0.999335133547979
39.75,0.99933428183393
39.76,0.999333431001396
39.77,0.999332581054461
39.78,0.999331731997058
39.79,0.999330883832909
39.8,0.999330036565531
39.81,0.999329190198264
39.82,0.99932834473421
39.83,0.999327500176306
39.84,0.999326656527281
39.85,0.999325813789633
39.86,0.999324971965695
39.87,0.999324131057556
